"","docid","x","y","topicid","topicid_orig","label_x","label_y","title","contributor1","publishername","cover_url","concept","description","calais"
"1020",45006578,-0.11421978755954,-0.0115226453158954,4,2,"Finance","Financial management","Global Bank Regulation : Principles and Policies","Schooner, Heidi Mandanis","Elsevier Science","http://static.cyberlibris.fr/books_upload/136pix/9780080925806.jpg","administration orders bank corporate governance ratings credit risk european union global financial crisis financial regulation information asymmetry market failure money laundering","Its focus on the prudential, global regulation of financial institutions drives this book's unique exploration of global policy principles.  Integrating theory, history, and policy debates, it provides a high-level, strategic treatment of the regulation of global banking.  With finely focused definitions and an intuitive scope, the authors pay particular attention to the international standards set by bodies such as the Basel Committe on Banking Supervision and the European Union.By beginning with the main justifications for the prudential regulation of banks and concluding in 2009, after regulators had proposed significant solutions to the crash, this lucid and engaging account of the principles, policies, and laws related to the regulation of international banking explains why and how governments work so hard on a convergence of rules and regulations","Systemic risk Bank regulation Financial regulation Operational risk Bank Capital requirement Global financial system Fractional-reserve banking Financial crisis of 2007–08 Basel II International Financial Congress"
"1021",45007223,0.0264569894617181,0.0646780656059036,6,3,"Economics","Mathematical economics","Schaum's Outline of Introduction to Probability and Statistics","Lipschutz, Seymour","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780070380844.jpg",NA,"Confusing Textbooks? Missed Lectures? Not Enough Time?Fortunately for you, there's Schaum's Outlines. More than 40 million students have trusted Schaum's to help them succeed in the classroom and on exams. Schaum's is the key to faster learning and higher grades in every subject. Each Outline presents all the essential course information in an easy-to-follow, topic-by-topic format. You also get hundreds of examples, solved problems, and practice exercises to test your skills.This Schaum's Outline gives you  Practice problems with full explanations that reinforce knowledge Coverage of the most up-to-date developments in your course field In-depth review of practices and applications   Fully compatible with your classroom text, Schaum's highlights all the important facts you need to know. Use Schaum's to shorten your study time-and get your best test scores!Schaum's Outlines-Problem Solved.","Schaum"
"1022",45007227,0.0160065049307661,0.0195708605973591,6,3,"Economics","Mathematical economics","Schaum's Outline of Geometry Ed. 3","Rich, Barnett","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780070527669.jpg","geometry graphing calculator","Three million high school students and 172, 000 college students enroll in geometry classes every year. Schaum's Outline of Geometry, Third Edition, is fully updated to reflect the many changes in geometry curriculum, including new terminology and notation and a new chapter on how to use the graphing calculator.","Graphing calculator Calculator"
"1023",45007228,0.035441232961594,0.0616630668884973,6,3,"Economics","Mathematical economics","Schaum's Outline of Statistics Ed. 3","Spiegel, Murray R.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780070602816.jpg","minitab","This Schaum's Study Guide is the perfect tool for getting a handle on statistics. Fully stocked with solved problems - 508 of them - it shows you how to work problems that may not have been fully explained in class. Plus you get 694 additional problems to use for practice, with answers at the back of the book. Ideal for independent study, brushup before exams, or preparation for professional tests, this Schaum's guide is clear, complete, and well-organized. It even prepares you for computer solutions of statistical problems, fully explaining the use of Minitab, the most popular statistical software. It's the perfect supplement for any course in statistics, and a super helper for the math-challenged.","Minitab Pennsylvania State University Process management Quality Schaum Statistical hypothesis testing"
"1024",45007231,0.0311458441604494,0.0542259036554424,6,3,"Economics","Mathematical economics","Schaum's Outline of Statistics and Econometrics Ed. 2","Salvatore, Dominick","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071348522.jpg","econometrics","Confusing Textbooks? Missed Lectures? Not Enough Time? Fortunately for you, there's Schaum's Outlines. More than 40 million students have trusted Schaum's to help them succeed in the classroom and on exams. Schaum's is the key to faster learning and higher grades in every subject. Each Outline presents all the essential course information in an easy-to-follow, topic-by-topic format. You also get hundreds of examples, solved problems, and practice exercises to test your skills.  This Schaum's Outline gives you  Practice problems with full explanations that reinforce knowledge Coverage of the most up-to-date developments in your course field In-depth review of practices and applications  Fully compatible with your classroom text, Schaum's highlights all the important facts you need to know. Use Schaum's to shorten your study time-and get your best test scores! Schaum's Outlines-Problem Solved.","Schaum"
"1025",45007235,-0.0748835615463995,-0.083443792986464,3,2,"Finance","Risk","Integrated Risk Management : Techniques and Strategies for Managing Corporate Risk","Doherty, Neil A.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071358613.jpg","risk management","Over the years, risk management has developed separately in both the insurance and financial fields. Today, the two are finding value in each other's tools and techniques. Integrated Risk Management combines the best of the two notions of risk management, insurance and financial, to develop solutions ideal for taday's complex risk environment. Tools go beyond hedging strategies to also examine leveraging, post-loss financing, contingent financing, and fiversification.","Actuarial science Security Project management Management Risk management Risk Financial risk Insurance Enterprise risk management Financial risk management"
"1026",45007236,-0.0642851175672293,0.0361904435139806,4,2,"Finance","Financial management","Applied Equity Analysis : Stock Valuation Techniques for Wall Street Professionals","English, James","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071360517.jpg",NA,"Applied Equity Analysis treats stock valuation as a practical, hands-on tool rather than a vague, theoretical exercise and covers the entire valuation process from financial statement analysis through the final investment recommendation. Its integrated approach to valuation builds viable connections between a firm's competitive situation and the ultimate behavior of its common stock. Techniques explained include EVA, newer hybrid valuation techniques, and relative multiple analysis.","Valuation Stock market Financial accounting Fundamental analysis Financial economics Stock valuation Equity"
"1027",45007244,-0.0431481043033725,-0.0100790299077557,4,2,"Finance","Financial management","Mergers and Acquistions","Weston, J. Fred","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071364324.jpg","ucla","Based on UCLA’s executive education mergers and acquisitions program, this concise guide will help professionals needing M&A knowledge understand legal and regulatory environments; how to structure deals from financial, tax, and accounting standpoints; and how to analyze valuation models and use them to gauge the effects of a potential merger. Combining the best components of a live seminar with the detail of a textbook, Mergers and Acquisitions provides the qualitative and quantitative M&A tools today’s executive needs.J. Fred Weston (Los Angeles, CA) is the Cordner Professor of Money and Financial Markets at the University of California, Los Angeles. He has written or co-authored several business titles.","Corporate finance Human resource management Mergers and acquisitions Finance Valuation"
"1028",45007245,-0.0766378950806768,0.000170279084071286,4,2,"Finance","Financial management","Finance and Accounting for Nonfinancial Managers","Weaver, Samuel C.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071364331.jpg",NA,"J. Fred Weston provides managers and executives with the information they need to understand essential accounting principles, from vocabulary and financial statements to cash flow and valuation. Covering balance sheets, income statements, reporting measures, and even essential ratios, this practical, in-depth book provides a one-stop, reference for all aspects of finance and accounting, and will help managers take essential steps toward making informed decisions based on the numbers they face every business day.","Financial accounting Financial statements Generally Accepted Accounting Principles Valuation Income statement Accounting Finance Financial ratio"
"1029",45007249,-0.0479028623360015,-0.0224294287415892,3,2,"Finance","Risk","Environmental Risk Analysis","Lerche, Ian","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071372664.jpg",NA,"""""""This is probably the most comprehensive treatment of this subject that I have seen. The authors have presented an approach and concept that far surpasses anything currently available."""" - Jeffrey Vincoli, CSP, CHCM  Examines problems such as transport, burial/storage, monitoring, and spillage - and tells how to overcome them Provides tables, graphs, and formulas for risk analysis and risk management strategies Explains complex statistical techniques in clear, basic terms""","Actuarial science Risk Project management Management Risk management"
"1030",45007252,0.0646148828369421,-0.0674952203294278,1,1,"Business","HR - Leadership","Managerial Leadership","Topping, Peter A.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071375238.jpg","think tank","A One-Volume, MBA-Level Course for Becoming More Than a Manager­­ By Developing True Leadership SkillsManagerial competence is important in laying the foundation for a successful career, but demonstrated leadership skills are necessary to propel you up the organizational ladder. Managerial Leadership explains how to simultaneously achieve both, successfully managing projects and activities while at the same time effectively leading people.Based in part on Dr. Peter Topping's experience as managing director of the Goizueta Institute for Corporate Learning and Research, a cross-disciplinary think tank created to advance the cause of leaders and leadership, this challenging and illuminating book provides:      A proven, four-tiered approach to becoming a more effective leader     Tools for developing coaching, teaching, and mentoring skills     Methods for determining­­and strengthening­­effective leadership behaviors   While it may be true that managers facilitate while leaders initiate, both skills remain valuable in today's workplace. Let Managerial Leadership show you how to combine management and leadership into a dynamic approach for demonstrating effective leadership in any company or industry.","Industrial and organizational psychology Social psychology Leadership Political philosophy Strategic management Management"
"1031",45007253,0.00552992814969036,0.0326056128938037,6,3,"Economics","Mathematical economics","Schaums Outline of Advanced Calculus Ed. 2","Wrede, Robert C.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071375672.jpg","calculus","Confusing Textbooks? Missed Lectures? Not Enough Time? Fortunately for you, theres Schaums Outlines. More than 40 million students have trusted Schaums to help them succeed in the classroom and on exams. Schaums is the key to faster learning and higher grades in every subject. Each Outline presents all the essential course information in an easy-to-follow, topic-by-topic format. You also get hundreds of examples, solved problems, and practice exercises to test your skills.  This Schaums Outline gives you  Practice problems with full explanations that reinforce knowledge Coverage of the most up-to-date developments in your course field In-depth review of practices and applications  Fully compatible with your classroom text, Schaums highlights all the important facts you need to know. Use Schaums to shorten your study time-and get your best test scores! Schaums Outlines-Problem Solved.","Documents Outline Writing"
"1032",45007259,0.0199509497924323,0.0424242336586737,6,3,"Economics","Mathematical economics","Schaum's Easy Outline of Probability and Statistics","Spiegel, Murray R.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071383417.jpg",NA,"Boiled-down essentials of the top-selling Schaum's Outline series for the student with limited time What could be better than the bestselling Schaum's Outline series? For students looking for a quick nuts-and-bolts overview, it would have to be Schaum's Easy Outline series. Every book in this series is a pared-down, simplified, and tightly focused version of its predecessor. With an emphasis on clarity and brevity, each new title features a streamlined and updated format and the absolute essence of the subject, presented in a concise and readily understandable form. Graphic elements such as sidebars, reader-alert icons, and boxed highlights stress selected points from the text, illuminate keys to learning, and give students quick pointers to the essentials.  Designed to appeal to underprepared students and readers turned off by dense text Cartoons, sidebars, icons, and other graphic pointers get the material across fast Concise text focuses on the essence of the subject Delivers expert help from teachers who are authorities in their fields Perfect for last-minute test preparation So small and light that they fit in a backpack!","Schaum Sidebar"
"1033",45007261,0.0144516535789965,0.0691813054974625,6,3,"Economics","Mathematical economics","Schaum's Outline of Beginning Finite Mathematics","Lipschutz, Seymour","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071388979.jpg","binomial distribution linear equations mathematics","Most colleges and universities now require their non-science majors to take a one- or two-semester course in mathematics. Taken by 300,000 students annually, finite mathematics is the most popular. Updated and revised to match the structures and syllabuses of contemporary course offerings, Schaum's Outline of Beginning Finite Mathematics provides a thorough review-- with worked examples--of the fundamentals of linear equations and linear growth. Topics covered include games theory, descriptive statistics, normal distribution, probability, binomial distribution, and voting systems and apportionment.","Discrete mathematics Mathematics"
"1034",45007262,0.00467923010770625,0.0320066035199427,6,3,"Economics","Mathematical economics","Algebra Demystified","Huettenmueller, Rhonda","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071389938.jpg",NA,"""MASTER ONE LIFE'S MOST USEFUL SKILLS--EVEN IF YOU'VE NEVER BEEN GOOD AT MATHKnowing algebra gives you a better choice of jobs, helps you perform better in science, computing, and math courses, ups your score on competitive exams, and improves your ability to do daily computations. Andthere's no faster or more painless way to master the subject than Algebra Demystified! Entertaining author and experienced teacher Rhonda Huettenmueller provides all the math background you need and uses practical examples, real data, and a totally different approach to life the """"myst"""" from algebra.With Algebra Demystified, you master algebra one simple step at a time--at your own speed. Unlike most books on the subject, general concepts are presented first --and the details follow. In order to make the process as clear and simple as possible, long computations are presented in a logical, layered progression with just one execution per step.THIS ONE-OF-A-KIND SELF-TEACHING TEXT OFFERS:  Questions at the end of every chapter and section to reinforce learning and pinpoint weaknesses A 100-questions final exam for self-assessment An intensive focus on word problems and fractions--help where it's most often needed *Detailed examples and solutions  Whether you want to learn more about algebra, refresh your skills, or improve your classroom performance, Algebra Demystified is the perfect shortcut.""","Algebra"
"1035",45007264,0.0149126998082611,0.0453455661900587,6,3,"Economics","Mathematical economics","Schaum's Easy Outline of Principles of Economics","Salvatore, Dominick","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071398732.jpg",NA,"Boiled-down essentials of the top-selling Schaum's Outline series, for the student with limited time What could be better than the bestselling Schaum's Outline series?  For students looking for a quick nuts-and-bolts overview, it would have  to be Schaum's Easy Outline series. Every book in this series is a  pared-down, simplified, and tightly focused version of its bigger  predecessor. With an emphasis on clarity and brevity, each new title  features a streamlined and updated format and the absolute essence of  the subject, presented in a concise and readily understandable form.  Graphic elements such as sidebars, reader-alert icons, and boxed  highlights feature selected points from the text, illuminate keys to  learning, and give students quick pointers to the essentials.","Schaum"
"1036",45007267,0.0275472360344367,0.0608686209734711,6,3,"Economics","Mathematical economics","Game Theory at Work","Miller, James D.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071400206.jpg","game theory","An easy-to-follow, non-technical approach to using game theory in every business battle Game theory has become entrenched in today's business world. It has  also often required oppressive and incomprehensible mathematics. Game Theory at Work  steers around math and pedagogy to make this innovative tool accessible  to a larger audience and allow all levels of business to use it to both  improve decision-making skills and eliminate potentially lethal  uncertainty. This proven tool requires everyone in an organization to look at the  competition, guage his or her own responses to their actions, and then  establish an appropriate strategy. Game Theory at Work will help business leaders at all levels improve their overall performance in:  Negotiating  Decision making  Establishing strategic alliances  Marketing  Positioning  Branding  Pricing",NA
"1037",45007269,0.0177927391438701,0.0632756041892791,6,3,"Economics","Mathematical economics","Schaum's Outline of College Mathematics Ed. 3","Schmidt, Philip","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071402279.jpg","scientific calculator","An ideal course text or supplement for the many underprepared  students enrolled in the required freshman college math course, this  revision of the highly successful outline (more than 348,000 copies sold  to date) has been updated to reflect the many recent changes in the  curriculum. Based on Schaum's critically acclaimed pedagogy of concise  theory illustrated by solved problems, Schaum's Outline of College Mathematics features:  Mathematical modeling throughout   Modernized graphs   Graphing and scientific calculator coverage   More than 1,500 fully solved problems   Another 1,500 supplementary problems   And much more","Office equipment Calculators Scientific calculator Curriculum Graph of a function Software calculator"
"1038",45007270,0.0202312930824077,0.0425439826524917,6,3,"Economics","Mathematical economics","Schaum's Outline of Abstract Algebra Ed. 2","Jaisingh, Lloyd R.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071403276.jpg",NA,"onfusing Textbooks? Missed Lectures? Tough Test Questions?  Fortunately for you, there's Schaum's Outlines. More than 40 million  students have trusted Schaum's to help them succeed in the classroom and  on exams. Schaum's is the key to faster learning and higher grades in  every subject. Each Outline presents all the essential course  information in an easy-to-follow, topic-by-topic format. You also get  hundreds of examples, solved problems, and practice exercises to test  your skills.  This Schaum's Outline gives you  Practice problems with full explanations that reinforce knowledge  Coverage of the most up-to-date developments in your course field  In-depth review of practices and applications   Fully compatible with your classroom text, Schaum's highlights all  the important facts you need to know. Use Schaum's to shorten your study  time-and get your best test scores! Schaum's Outlines-Problem Solved.","Schaum Outline"
"1039",45007271,-0.00362175884312064,-0.00626351928407694,4,2,"Finance","Financial management","Financial Analysis and Decision Making","Vance, David E.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071406659.jpg",NA,"A solid understanding of financial analysis is an essential­­but  often overlooked­­prerequisite to making key strategic decisions.Financial Analysis and Decision Making explains  how all professionals can use the tools and techniques of financial  analysis to define problems, gather and organize relevant information,  and improve problem-solving skills. David E. Vance, C.P.A., is an instructor in the M.B.A. program  at Rutgers University School of Business and director of executive  development for the Rohrer Center for Management and Entrepreneurship.","Administration Business Management Rutgers University–Newark Finance"
"1040",45007272,0.020781185099126,0.0651635079775333,6,3,"Economics","Mathematical economics","Schaum's Easy Outline of Differential Equations","Bronson, Richard","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071409674.jpg","differential equations","Boiled-down essentials of the top-selling Schaum's Outline series, for the student with limited time What could be better than the bestselling Schaum's Outline series?  For students looking for a quick nuts-and-bolts overview, it would have  to be Schaum's Easy Outline series. Every book in this series is a  pared-down, simplified, and tightly focused version of its bigger  predecessor. With an emphasis on clarity and brevity, each new title  features a streamlined and updated format and the absolute essence of  the subject, presented in a concise and readily understandable form.  Graphic elements such as sidebars, reader-alert icons, and boxed  highlights feature selected points from the text, illuminate keys to  learning, and give students quick pointers to the essentials.","Schaum"
"1041",45007282,0.0282081022548193,0.0378499088682305,6,3,"Economics","Mathematical economics","Schaum's Outline of Business Statistics Ed. 4","Kazmier, Leonard","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071410809.jpg",NA,"Conforming to the current business statistics curriculum, this fourth edition of Schaum's Outline of Business Statistics reflects  recent changes in the course as well as in general practice, including  new sections in each chapter on the application of Excel--the most used  program in offices throughout the world--making this the first book to  address this change in the curriculum. The fourth edition continues to  provide a direct and effective tool for learning the fundamentals of  business statistics without the technical verbiage.","Curriculum Didactics Outline Statistics"
"1042",45007284,0.019327000436606,0.0216685314731972,5,3,"Economics","Economics theory","The Birth of Plenty : How the Prosperity of the Modern World was Created","Bernstein, William","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071421928.jpg",NA,"A daring look at the development of human prosperity--how it was created, and where it's headed In the breakthrough spirit of Against the Gods, William Bernstein's The Birth of Plenty has  the topical uniqueness and storytelling panache to literally create its  own category and reader. Based upon the premise that mankind  experienced virtually zero economic growth from the dawn of time until  1820, this provocative, bigpicture book identifies the four conditions  necessary for sustained economic progress--property rights, scientific  rationalism, capital markets, and communications and transportation  technology-- and then analyzes their gradual appearance and impact  throughout every corner of the globe. Filled with bestselling author  William Bernstein's trademark meticulous research and page-turning  writing style, The Birth of Plenty explores:  Where the world economy could be headed next   Implications of the book's thesis for today's society   How the absence of one or more of the conditions continues to threaten beleaguered regions     Rare is the book that proposes an entirely new premise, validates  that premise with inarguable research and analysis, and then explains  beyond question both the relevance and the implications of its premise  to the reader and the world at large. The Birth of Plenty is just  such a book. From its unique, topical subject matter to its tremendous  review potential, this insightful book will be one of the most  talked-about volumes of the publishing season.","William J. Bernstein Rationalism"
"1043",45007286,-0.0164591650280189,0.00473497215673999,4,2,"Finance","Financial management","Schaums Easy Outline of Bookkeeping and Accounting","Lerner, Joel J.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071422406.jpg",NA,"What could be better than the bestselling Schaum's Outline series?  For students looking for a quick nuts-and-bolts overview, it would have  to be Schaum's Easy Outline series. Every book in this series is a  pared-down, simplified, and tightly focused version of its predecessor.  With an emphasis on clarity and brevity, each new title features a  streamlined and updated format and the absolute essence of the subject,  presented in a concise and readily understandable form. Graphic elements such as sidebars, reader-alert icons, and boxed  highlights stress selected points from the text, illuminate keys to  learning, and give students quick pointers to the essentials.  Designed to appeal to underprepared students and readers turned off by dense text   Cartoons, sidebars, icons, and other graphic pointers get the material across fast   Concise text focuses on the essence of the subject   Deliver expert help from teachers who are authorities in their fields   Perfect for last-minute test preparation   So small and light that they fit in a backpack!     ","Page layout Publishing Sidebar Schaum Icon Pointer"
"1044",45007289,0.0244785387306388,0.0477443321311977,6,3,"Economics","Mathematical economics","Statistics Demystified","Gibilisco, Stan","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071431187.jpg","anxiety","""INCREASE YOUR ODDS OF LEARNING STATISTICS  Now anyone with an interest in mastering statistics can do so --  without formal training, unlimited time, or a private tutor. In  Statistics Demystified, best-selling science and math writer Stan  Gibilisco provides an effective, anxiety-soothing, and totally painless  way to learn or review statistics fundamentals.  With Statistics Demystified, you master the subject one simple step  at a time -- at your own speed. This unique self-teaching guide offers  problems at the end of each chapter and part to help expose potential  weaknesses, and a 100-question """"final exam"""" to reinforce what you  learned.   If you want to build or refresh your understanding of statistics,  here's a fast and entertaining self-teaching course that's specially  designed to reduce anxiety. Get ready to:   Absorb statistics jargon and notation  Figure odds in games of chance and other situations using probability principles  Understand randomness and uncertainty  Discover the right ways to obtain data and mine it for meaning  Create and interpret tables and graphs  Take a """"final exam"""" and grade it yourself!   Statistics Demystified is a great springboard for more- advanced and  more-specific statistics courses and subjects.  Let it be your direct  route to learning or brushing up on this essential topic.""","Data Information Scientific method Statistics Randomness Uncertainty Anxiety"
"1045",45007290,0.0212411328233247,0.0349417622229759,6,3,"Economics","Mathematical economics","Multivariate Statistical Methods in Quality Management","Yang, Kai","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071432085.jpg","multivariate regression","Multivariate statistical methods are an essential component of quality  engineering data analysis.  This monograph provides a solid background  in multivariate statistical fundamentals and details key multivariate  statistical methods, including simple multivariate data graphical  display and multivariate data stratification.   Graphical multivariate data display  Multivariate regression and path analysis  Multivariate process control charts  Six sigma and multivariate statistical methods",NA
"1046",45007291,0.0543029494094554,-0.130584977001431,2,1,"Business","Strategy - Marketing","Strategic Supply Chain Management : The 5 disciplines for top performance","Cohen, Shoshanah","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071432177.jpg",NA,"Agile, strategic supply chain management is a key competitive necessity in today’s no-room-for-error business arena. And few organizations have acquired more knowledge—and demonstrated better results—than the team at global management consultancy Pittiglio, Rabin, Todd, and McGrath (PRTM). In the breakthrough reference Strategic Supply Chain Management, two of PRTM’s leading consultants in this practice explain everything that corporate decision-makers need to know to create value and competitive advantage from their supply chains.","Supply chain management PRTM PricewaterhouseCoopers Management Supply chain Strategic management Management consulting Consultant Supply-Chain Council"
"1047",45007292,0.0382676397031277,0.130152554498412,6,3,"Economics","Mathematical economics","Advanced Statistics Demystified","Stephens, Larry J.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071432429.jpg","anxiety variance analysis multiple regression nonparametric","""TAKE THE """"MEAN"""" OUT OF ADVANCED STATISTICS   Now anyone who has mastered basic statistics can easily take the next step up. In Advanced Statistics Demystified,  experienced statistics instructor Larry J. Stephens provides an  effective, anxiety-soothing, and totally painless way to learn advanced  statistics -- from inferential statistics, variance analysis, and  parametric and nonparametric testing to simple linear regression,  correlation, and multiple regression.   With Advanced Statistics Demystified, you master the subject one  simple step at a time -- at your own speed. This unique self-teaching  guide offers exercises at the end of each chapter to pinpoint weaknesses  and two 50-question """"final exams"""" to reinforce the entire book.    If you want to build or refresh your understanding of advanced  statistics, here's a fast and entertaining self-teaching course that's  specially designed to reduce anxiety. Get ready to:  Draw inferences by comparing means, percents, and variances from two different samples  Compare more than two means with variance analysis  Make accurate interpretations with simple linear regression and correlation  Derive inferences, estimations, and predictions with multiple regression models  Apply nonparametric tests when the assumptions for the parametric tests are not satisfied  Take two """"final exams"""" and grade them yourself!   Simple enough for beginners but challenging enough for advanced  students, Advanced Statistics Demystified is your direct route to  confident, sophisticated statistical analysis!""","Econometrics Regression analysis Actuarial science Statistical inference Parametric statistics Linear regression Nonparametric statistics Statistics Regression Variance Mathematical statistics"
"1048",45007296,0.0160222826412352,0.05341585227939,6,3,"Economics","Mathematical economics","Pre-Calculus Demystified","Huettenmueller, Rhonda","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071439275.jpg","absolute value calculus","Packed with practical examples, graphs, and Q&As, this complete self-teaching guide from the best-selling author of Algebra Demystified  covers all the essential topics, including: absolute value, nonlinear  inequalities, functions and their graphs, inverses, proportion and  ratio, and much more.","Elementary algebra Calculus Inequality"
"1049",45007297,0.02917856733113,0.0593435711536886,6,3,"Economics","Mathematical economics","Business Statistics Demystified","Kemp, Steven M.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071440240.jpg","mcgraw hill","""Say goodbye to dry presentations, grueling formulas, and abstract  theories that would put Einstein to sleep -- now there's an easier way  to master the disciplines you really need to know.   McGraw-Hill's Demystified Series teaches complex subjects in a  unique, easy-to-absorb manner, and is perfect for users without formal  training or unlimited time. They're also the most time-efficient,  interestingly written """"brush-ups"""" you can find.   Organized as self-teaching guides, they come complete with key points,  background information, questions at the end of each chapter, and even  final exams. You'll be able to learn more in less time, evaluate your  areas of strength and weakness and reinforce your knowledge and  confidence.  This self-teaching guide brings business statistics down to an  understandable level, using practical examples.  Coverage includes:  probability, analysis of variance, designed experiments, preparing  statistical reports, basic statistical procedures, and much more.""","Applied statistics Evaluation methods Formal sciences Information Scientific method Statistics Business statistics Variance"
"1050",45007301,0.0229566355134533,0.0667041396837155,6,3,"Economics","Mathematical economics","Probability Demystified","Bluman, Allan G.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071445498.jpg","probability theory","Many people do not understand the basic concepts of probability, as  evidenced by the proliferation of those participating in lotteries,  horse racing, and gambling at casinos.  But probability and statistics  are becoming increasingly important in today’s society.  As the basic  ideas are being taught in elementary schools through college, it’s  important that everyone has a basic understanding of probability theory. Probability theory explains the happenings that occur due to chance.   Although it is not possible to predict for certain the individual  outcome of a chance process, it is possible to determine outcomes in the  “long run,” and to predict the probability that something will  eventually occur. This book will present the basics of probability in a non-rigorous  manner.  Only an understanding of arithmetic and some basic algebra are  necessary to learn these ideas.  No high-powered mathematical notation  or formal proofs will be used, rather the concepts will be developed  from examples using coins, dice, cards, and other common probability  devices.","Probability theory Probability Outcome Event Probability space"
"1051",45007310,-0.00638280960467809,0.0164010215586087,6,3,"Economics","Mathematical economics","Schaum's Outline of Intermediate Accounting II Ed. 2","Englard, Baruch","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071469746.jpg",NA,"Study faster, learn better-and get top grades with Schaum's Outlines Millions of students trust Schaum's Outlines to help them succeed in  the classroom and on exams. Schaum's is the key to faster learning and  higher grades in every subject. Each Outline presents all the essential  course information in an easy-to-follow, topic-by-topic format. You also  get hundreds of examples, solved problems, and practice exercises to  test your skills. Use Schaum's Outlines to:  Brush up before tests  Find answers fast  Study quickly and more effectively  Get the big picture without spending hours poring over lengthy textbooks   Fully compatible with your classroom text, Schaum's highlights all  the important facts you need to know. Use Schaum's to shorten your study  time-and get your best test scores! This Schaum's Outline gives you:  An easy-to-follow guide to all topics in the second-level course in Intermediate Accounting  Over 400 fully solved problems, including new “real-world” examples  Topic coverage completely updated to comply with recent FASB changes","Schaum Outline"
"1052",45007313,-0.0404932734882729,-0.0079905077975298,4,2,"Finance","Financial management","Schaum's Outline of Financial Management Ed. 3","Shim, Jae K.","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071481281.jpg","capital budgeting","Confused about financial management? Problem solved. Schaum's Outline of Financial Management provides a succinct  review of all financial management concepts in topics such as financial  forecasting, planning and budgeting, the management of working capital,  short-term financing, time value of money, risk, return, and valuation,   capital budgeting, and more.","Corporate finance Finance Capital budgeting Financial management Financial modeling Book:Capital"
"1053",45007317,0.0157419393512598,0.053296103285572,6,3,"Economics","Mathematical economics","Schaum's Outline of Beginning Calculus Ed. 3","Mendelson, Elliott","McGraw-Hill USA","http://static.cyberlibris.fr/books_upload/136pix/9780071487542.jpg","calculus","Confusing Textbooks? Missed Lectures? Tough Test Questions?    Fortunately for you, there's Schaum's Outlines. More than 40 million  students have trusted Schaum's to help them succeed in the classroom and  on exams. Schaum's is the key to faster learning and higher grades in  every subject. Each Outline presents all the essential course  information in an easy-to-follow, topic-by-topic format. You also get  hundreds of examples, solved problems, and practice exercises to test  your skills.    This Schaum's Outline gives you:   Practice problems with full explanations that reinforce knowledge   Coverage of the most up-to-date developments in your course field   In-depth review of practices and applications     Fully compatible with your classroom text, Schaum's highlights all the  important facts you need to know. Use Schaum's to shorten your study  time-and get your best test scores!   Schaum's Outlines-Problem Solved.","Schaum"
